track_name,artist_name,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins
bad guy,Billie Eilish,194087,29/3/19,87,0.898,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,3.234783333
Buttercup,Jack Stauber,208026,25/3/17,76,0.846,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,3.4671
Seen This All Before,Paper Idol,257509,21/5/21,45,0.473,0.336,5,-6.566,1,0.0324,0.00346,6.43E-06,0.194,0.74,97,4.291816667
Jerusalema (feat. Nomcebo Zikode),Master KG,342612,24/1/20,80,0.839,0.483,1,-7.012,1,0.0505,0.0185,8.68E-06,0.0607,0.827,124.009,5.7102
Pain,Bigga Don,134328,23/3/21,53,0.587,0.523,6,-7.527,1,0.04,0.19,0,0.145,0.649,143.003,2.2388
Are You Bored Yet? (feat. Clairo),Wallows,178000,22/3/19,83,0.927,0.683,8,-6.444,0,0.0287,0.156,2.32E-05,0.273,0.64,120.023,2.966666667
Drip Like ME,Kenndog,140062,1/3/20,65,0.72,0.578,0,-9.546,0,0.231,0.0973,0,0.0803,0.555,103.981,2.334366667
Hear Your Love - Radio Edit,Em,235251,21/5/21,31,0.255,0.538,0,-7.025,0,0.0613,0.106,7.93E-05,0.132,0.211,148.022,3.92085
Higher,Dolo Tonight,144933,19/3/21,32,0.332,0.542,8,-8.395,0,0.102,0.449,0,0.129,0.48,139.23,2.41555
Tongue Tied,Grouplove,218013,2/9/11,82,0.903,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,3.63355
It’s ‘Cause I Am,Callista Clark,166800,12/2/21,56,0.543,0.674,10,-5.018,0,0.0397,0.14,0,0.114,0.623,99.05,2.78
Recap (with VanJess & Channel Tres),Kito,177725,2/2/21,64,0.639,0.553,11,-8.741,0,0.121,0.0166,3.78E-05,0.145,0.484,115.002,2.962083333
The Outset,Color Theory,272853,16/4/21,41,0.352,0.632,2,-9.28,1,0.0543,0.75,0.531,0.111,0.529,171.978,4.54755
Funny Thing About Love (with Bipolar Sunshine),BabyJake,163266,14/5/21,54,0.471,0.461,2,-10.983,1,0.162,0.387,0.000434,0.107,0.561,106.967,2.7211
Flamakae Baby,Sad Puppy,222368,1/1/17,43,0.331,0.973,5,-3.257,0,0.0332,0.00826,0.123,0.077,0.611,95.03,3.706133333
Wellerman - Sea Shanty / Nathan Evans x ARGULES,Nathan Evans,107373,17/2/21,62,0.645,0.816,8,-5.639,1,0.341,0.164,0,0.511,0.558,94.815,1.78955
UH OH,Neoni,195391,28/5/21,46,0.382,0.776,7,-3.368,1,0.186,0.0017,0,0.0713,0.597,160.181,3.256516667
Yup I'm Sad,Sarah Almoril,157500,23/4/21,50,0.416,0.676,11,-4.978,1,0.0694,0.129,0,0.357,0.799,99.968,2.625
Step By Step,Sleepy Chows,136500,5/3/21,50,0.411,0.855,10,-6.045,0,0.225,0.0754,1.26E-05,0.338,0.805,100.054,2.275
Your Power,Billie Eilish,245896,29/4/21,93,0.94,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,4.098266667
good 4 u,Olivia Rodrigo,178146,21/5/21,94,0.93,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,2.9691
How Deep Is Your Love,Calvin Harris,212640,17/7/15,78,0.69,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,3.544
Mask Off,Future,204600,30/6/17,82,0.849,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,3.41
Todo De Ti,Rauw Alejandro,202770,20/5/21,93,0.863,0.626,3,-4.577,0,0.0353,0.397,0.00584,0.102,0.569,127.955,3.3795
Tell Em,Cochise,180379,28/5/21,78,0.743,0.717,5,-7.476,1,0.226,0.103,0,0.398,0.473,157.905,3.006316667
WITHOUT YOU (with Miley Cyrus),The Kid LAROI,161384,30/4/21,85,0.923,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56,2.689733333
Blow Me (One Last Kiss),P!nk,255586,18/9/12,69,0.638,0.919,7,-2.954,1,0.0439,0.000145,0,0.282,0.729,113.991,4.259766667
Tic Tac,Future,188245,12/11/20,56,0.497,0.564,11,-4.967,1,0.3,0.0638,0,0.132,0.496,132.879,3.137416667
Ella No Es Tuya - Remix,Rochy RD,218106,3/2/21,88,0.934,0.611,6,-4.132,1,0.288,0.39,0,0.649,0.962,97.041,3.6351
Impatient (feat. Coi Leray),DDG,245621,19/3/21,71,0.788,0.322,0,-10.334,0,0.0838,0.221,4.37E-06,0.115,0.468,109.999,4.093683333
fools (can't help falling in love) (feat. Sody),Foster,165029,13/11/20,74,0.75,0.604,2,-6.932,1,0.303,0.418,0,0.242,0.361,82.03,2.750483333
Get Low,Dillon Francis,212773,22/10/14,64,0.569,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,3.546216667
The Adults Are Talking,The Strokes,309053,10/4/20,80,0.795,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,5.150883333
The Beach,The Neighbourhood,255133,30/10/15,74,0.828,0.64,2,-7.426,0,0.0608,0.131,8.11E-06,0.0766,0.105,135.739,4.252216667
Rock Your Body,Justin Timberlake,267266,4/11/02,76,0.856,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4.454433333
Good Without,Mimi Webb,182121,26/3/21,84,0.816,0.576,11,-5.495,0,0.0532,0.0723,0,0.375,0.269,89.962,3.03535
Dandelions,Ruth B.,233720,5/5/17,81,0.852,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,3.895333333
Mr. Saxobeat,Alexandra Stan,195105,25/10/11,65,0.649,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,3.25175
Heat Waves,Glass Animals,238805,29/6/20,82,0.751,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,3.980083333
Time of Our Lives,Pitbull,229360,21/11/14,81,0.881,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,3.822666667
Got Me Good,Ciara,232666,6/11/12,61,0.541,0.96,8,-4.465,1,0.0898,0.00157,7.82E-05,0.893,0.665,133.037,3.877766667
Can't Remember to Forget You (feat. Rihanna),Shakira,206866,14/3/14,74,0.647,0.81,11,-3.556,0,0.0661,0.122,0,0.141,0.824,137.968,3.447766667
Cloud 9,Beach Bunny,147350,14/2/20,85,0.806,0.929,4,-3.593,1,0.0491,0.00167,2.62E-05,0.344,0.902,80.974,2.455833333
All For You,Zacai,178722,28/5/21,18,0.12,0.67,0,-7.613,0,0.0554,0.265,0,0.0876,0.718,140.053,2.9787
Piso 6,Seniel Music,176483,23/5/21,34,0.386,0.446,2,-11.181,0,0.0345,0.611,1.02E-05,0.116,0.207,96.007,2.941383333
Broadway,Trilly Trills,145500,5/5/20,1,0.059,0.756,2,-8.624,1,0.283,0.0569,0,0.548,0.352,102.022,2.425
WmFw,K.Moses,125951,25/5/21,34,0.286,0.29,1,-13.908,1,0.19,0.0227,0.55,0.109,0.175,121.945,2.099183333
Get Money (Freestyle),Riflman,132065,7/5/21,33,0.348,0.541,1,-9.569,1,0.0559,0.0221,4.08E-05,0.105,0.217,130.036,2.201083333
Summer Nights,A-FRAME,152571,1/6/21,13,0.074,0.613,1,-7.105,0,0.0665,0.558,0.00257,0.13,0.315,139.979,2.54285
Love Struck,Krazymut,160052,26/5/21,24,0.267,0.554,1,-6.414,1,0.0637,0.0292,0,0.0809,0.354,95.997,2.667533333
Slide,AYO TR3,121208,10/5/21,21,0.128,0.245,1,-16.473,1,0.387,0.00996,0.00022,0.102,0.396,106.061,2.020133333
Bag Up,AYO TR3,123360,31/5/21,20,0.139,0.58,10,-8.906,0,0.546,0.0232,0,0.133,0.239,108.972,2.056
Zooom,Que 9,128813,28/5/21,29,0.261,0.645,5,-9.311,0,0.237,0.133,0,0.0842,0.32,149.98,2.146883333
Don't Go,LVP,161959,16/5/21,31,0.401,0.56,5,-7.331,0,0.455,0.196,0,0.243,0.607,134.994,2.699316667
Breakup,Kortnee Simmons,209502,28/5/21,20,0.142,0.474,3,-7.696,0,0.0497,0.139,3.29E-06,0.116,0.295,110.064,3.4917
Bout Mine,Prince Peezy & Lala Chanel,194002,28/5/21,35,0.344,0.704,1,-3.843,1,0.227,0.126,0,0.107,0.568,130.064,3.233366667
Ready Pa La Accion,High Quality The Label LLC,205161,28/5/21,28,0.278,0.632,4,-7.882,0,0.0779,0.424,0,0.0896,0.498,124.1,3.41935
Off Top,Kevin Cartoon,151457,27/5/21,24,0.283,0.538,8,-9.258,0,0.472,0.173,0,0.335,0.704,92.065,2.524283333
C.B.W.,DOM SHWN,139413,8/11/19,16,0.204,0.628,1,-8.16,1,0.0625,0.581,2.76E-06,0.0797,0.589,130.05,2.32355
I AM,Giang Pham,196000,28/5/21,28,0.322,0.328,7,-13.957,1,0.0423,0.104,5.66E-05,0.0867,0.15,119.991,3.266666667
Clementine,Scarlett Taylor,200625,14/5/21,28,0.341,0.712,0,-7.22,1,0.0348,0.128,2.86E-06,0.178,0.828,96.039,3.34375
Got The Sauce,OG Gazo,192000,21/5/21,38,0.388,0.65,5,-11.241,0,0.657,0.335,0,0.169,0.598,94.832,3.2
Nowhere,Freddy Verano,211500,21/5/21,36,0.317,0.595,8,-11.802,1,0.0368,0.0066,0.00604,0.135,0.3,159.969,3.525
I Just Want You,Yorii,179478,21/5/21,37,0.339,0.5,5,-10.054,1,0.0258,0.434,0.00757,0.118,0.297,114.949,2.9913
Waiting For You,Didrick,207692,21/5/21,35,0.275,0.373,0,-14.484,1,0.0429,0.346,0,0.101,0.342,104.076,3.461533333
Alone,Leska,205500,14/5/21,37,0.429,0.516,0,-13.565,0,0.0419,0.0836,0.00554,0.0947,0.254,159.94,3.425
Close to Me,Giang Pham,194400,7/5/21,39,0.317,0.438,0,-13.707,1,0.0519,0.0267,1.64E-06,0.197,0.202,75.06,3.24
Stronger,Kira P,195918,30/4/21,40,0.417,0.547,11,-12.828,1,0.0357,0.0118,0.000147,0.127,0.406,147.064,3.2653
Daydream,Kule Ka$h,181333,12/3/21,39,0.327,0.586,6,-7.907,0,0.0315,0.000303,1.15E-05,0.11,0.423,134.919,3.022216667
Crunchyroll,NvMe,187598,12/2/21,23,0.282,0.669,5,-6.676,0,0.297,0.723,0,0.116,0.244,124.944,3.126633333
Punk Monk,Playboi Carti,229699,25/12/20,60,0.604,0.408,10,-7.916,0,0.352,0.0145,0.00155,0.123,0.139,76.444,3.828316667
Hello Baby feat. Fivio Foreign,Young M.A,178562,7/5/21,66,0.712,0.537,7,-6.822,0,0.364,0.211,0,0.0599,0.588,140.038,2.976033333
Into The Thick Of It!,The Backyardigans,158853,12/7/05,60,0.562,0.0828,7,-14.178,1,0.139,0.825,1.24E-05,0.13,0.57,125.879,2.64755
Did It On’em,Nicki Minaj,212346,22/11/10,55,0.645,0.413,9,-7.032,0,0.349,0.0415,0,0.203,0.477,155.749,3.5391
Yay Yay,Compton Ro2co,153383,9/3/21,51,0.601,0.392,2,-9.104,1,0.0483,0.000123,0,0.121,0.132,107.971,2.556383333
La Mamá de la Mamá,El Alfa,219000,8/4/21,82,0.765,0.927,11,-3.025,1,0.105,0.283,0.00331,0.719,0.796,129.978,3.65
Seventeen,Ladytron,277866,2002,72,0.71,0.794,8,-7.908,1,0.0309,6.98E-05,0.348,0.146,0.785,119.55,4.6311
Send Me on My Way,Vibe Street,258782,17/7/20,57,0.499,0.706,0,-9.482,1,0.0642,0.0696,0.227,0.117,0.557,115.001,4.313033333
Bongo Cha Cha Cha,Caterina Valente,170643,18/12/13,51,0.487,0.343,5,-14.805,0,0.116,0.834,0,0.0671,0.689,126.247,2.84405
Whatta Man (feat. En Vogue) - EP Version,Salt-N-Pepa,296213,21/8/01,57,0.655,0.664,5,-8.558,1,0.116,0.0941,6.23E-05,0.137,0.947,173.232,4.936883333
My Chick Bad,Ludacris,216933,1/1/10,70,0.764,0.723,1,-6.782,1,0.378,0.172,0,0.483,0.757,84.789,3.61555
Caution,KAYTRANADA,155758,18/2/21,57,0.491,0.394,11,-13.825,0,0.539,0.0579,0.821,0.0899,0.747,216.053,2.595966667
Gucci Flip Flops (feat. Lil Yachty),Lil Yachty,151850,18/9/18,70,0.749,0.603,8,-7.18,1,0.308,0.0351,0.0159,0.122,0.177,159.976,2.530833333
Lifestyle (feat. Adam Levine),Jason Derulo,153865,21/1/21,81,0.865,0.674,10,-5.128,0,0.0366,0.0209,0,0.169,0.711,123.055,2.564416667
Burning Pile,Mother Mother,262173,23/9/08,81,0.823,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4.36955
The Reason,Hoobastank,232800,9/12/03,80,0.837,0.671,4,-4.649,1,0.029,0.0129,0,0.159,0.0681,82.952,3.88
21st Century Vampire,LILHUDDY,167896,21/1/21,65,0.657,0.719,0,-5.143,1,0.0342,0.000624,0,0.184,0.502,86.905,2.798266667
Jenny,Studio Killers,216790,14/6/13,28,0.335,0.805,11,-5.683,1,0.033,0.00299,0.0178,0.237,0.54,133.935,3.613166667
Where Is The Love?,Black Eyed Peas,272533,2003,71,0.796,0.696,5,-3.224,1,0.197,0.11,0,0.13,0.804,94.09,4.542216667
Coming of Age,Blondes,251436,25/4/20,11,0.045,0.775,2,-13.595,1,0.0322,0.00341,0.726,0.203,0.533,149.085,4.1906
Stuck In The Middle,Tai Verdes,196000,29/5/20,68,0.667,0.501,9,-8.904,1,0.0466,0.371,0,0.0939,0.848,119.953,3.266666667
Funny Thing,Thundercat,116630,3/4/20,74,0.664,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,1.943833333
Woman On The Moon (feat. UPSAHL),Yung Bae,165750,30/4/21,59,0.664,0.778,8,-7.742,1,0.038,0.104,0.0276,0.257,0.93,116.967,2.7625
Breaking with You,SOMMA,153031,7/5/21,62,0.641,0.726,9,-7.949,0,0.0448,0.0558,4.37E-05,0.101,0.541,124.013,2.550516667
OKAY (feat. Vory),FRVRFRIDAY,210778,30/4/21,59,0.663,0.41,9,-10.666,1,0.083,0.544,0,0.11,0.457,114.104,3.512966667
Bad Plan,Madism,161437,14/5/21,52,0.581,0.828,0,-3.451,0,0.0583,0.0859,0,0.116,0.362,96.93,2.690616667
Messi,Pyrex Pryce,162528,13/9/19,57,0.484,0.51,4,-9.566,0,0.261,0.127,0,0.119,0.709,130.012,2.7088
Priceless,FRVRFRIDAY,171361,29/4/21,44,0.517,0.511,1,-8.233,1,0.229,0.156,6.18E-05,0.137,0.607,101,2.856016667
Let Her Go,Smooth Vanilla,154602,7/5/21,39,0.306,0.287,4,-11.99,0,0.061,0.976,0.892,0.162,0.167,86.791,2.5767
Shady Love,Jonn Hart,200968,30/4/21,50,0.566,0.82,0,-5.676,1,0.0533,0.00549,0,0.204,0.843,110.009,3.349466667
Down To Miami (feat. Becky G),Emotional Oranges,175943,14/4/21,62,0.705,0.607,5,-8.698,0,0.0654,0.283,0.00228,0.1,0.316,96.894,2.932383333
This Isn't Love,Felix Samuel,162580,30/4/21,48,0.557,0.603,0,-9.119,0,0.0406,0.0519,0.028,0.271,0.317,123.971,2.709666667
Complicated,offrami,157500,14/5/21,51,0.58,0.79,2,-5.275,0,0.0699,0.158,4.73E-05,0.569,0.442,128.009,2.625
Why Do I Fall,ARRIE,177900,7/5/21,51,0.447,0.623,8,-8.073,1,0.038,0.589,0,0.115,0.276,100.081,2.965
Speak to Me,Mahout,120126,7/5/21,47,0.517,0.782,0,-5.517,0,0.0562,0.0106,0,0.529,0.666,120.111,2.0021
Streetlights,Lipless,192380,7/5/21,46,0.526,0.801,0,-5.154,1,0.0351,0.0172,0.024,0.115,0.286,126.013,3.206333333
Ego,ItsLee,186785,16/4/21,46,0.56,0.581,7,-5.832,1,0.117,0.716,0,0.175,0.549,99.933,3.113083333
All or Nothing,JRL,155520,23/4/21,44,0.486,0.629,0,-6.216,1,0.0364,0.0306,0.000149,0.138,0.198,124.996,2.592
Motion (Keep Loving Me),Felicia Lu,177338,23/4/21,49,0.515,0.608,8,-6.772,1,0.0313,0.37,6.64E-06,0.138,0.245,97.519,2.955633333
Don't Leave Me Here,The Suncatchers,161454,30/4/21,40,0.494,0.782,1,-4.602,1,0.189,0.503,1.29E-06,0.201,0.471,109.984,2.6909
Fool for Believing,Ludvigsson,152411,9/4/21,53,0.59,0.684,3,-6.456,0,0.0403,0.191,0.00296,0.222,0.446,120.041,2.540183333
Drippin',Jenil,154838,23/4/21,48,0.536,0.818,2,-3.757,0,0.0895,0.0069,0,0.093,0.201,124.02,2.580633333
Speechless,Colone,191842,30/4/21,43,0.36,0.602,1,-8.068,0,0.112,0.0306,0.00403,0.0941,0.127,94.998,3.197366667
As My Own,Braaten & Chrit Leaf,138142,16/4/21,51,0.47,0.878,11,-4.542,0,0.0405,0.0242,0.00451,0.236,0.596,122.041,2.302366667
Call Me Again,Cally Rhodes,198165,19/3/21,41,0.432,0.73,1,-4.69,0,0.102,0.485,4.58E-05,0.15,0.688,109.026,3.30275
Trigger,Åírös,174870,30/4/21,33,0.306,0.721,7,-7.111,0,0.0366,0.0715,4.92E-05,0.0712,0.51,126.034,2.9145
Out of Service,Klave,202777,26/2/21,40,0.321,0.681,11,-5.923,0,0.0428,0.276,0.00204,0.236,0.605,108.019,3.379616667
The Get-Go,ItsLee,140038,26/3/21,46,0.498,0.596,2,-7.11,1,0.0333,0.515,0,0.156,0.224,109.976,2.333966667
Dior,August Kid,161142,26/2/21,39,0.395,0.417,2,-8.889,0,0.149,0.168,0,0.119,0.568,140.096,2.6857
Body On My Body,Minerro,164761,12/3/21,54,0.556,0.793,1,-6.684,1,0.0484,0.158,0.000423,0.185,0.149,126.024,2.746016667
Flyboy,nicopop.,165853,5/3/21,39,0.393,0.629,9,-7.74,0,0.079,0.0225,0.0125,0.185,0.403,123.028,2.764216667
To Find You,Flapjax,175238,23/4/21,38,0.456,0.626,3,-3.171,1,0.0669,0.493,0,0.175,0.342,126.011,2.920633333
Take My Time,F3DE,160010,7/5/21,34,0.375,0.736,4,-6.194,1,0.0593,0.0765,0,0.274,0.311,120.075,2.666833333
Happy Again,nicopop.,192452,5/3/21,45,0.548,0.608,6,-5.705,1,0.0411,0.0225,0,0.137,0.801,106.021,3.207533333
you pieced the wires,"tearo, the ghost",114107,1/1/21,39,0.293,0.419,0,-11.308,1,0.119,0.686,0.00812,0.185,0.323,139.991,1.901783333
Remember That Night?,Sara Kays,227186,6/11/20,81,0.865,0.61,7,-10.936,0,0.0305,0.585,9.51E-05,0.156,0.554,123.978,3.786433333
Drunken Sailor (Sea Shanty),Steve Void,147540,21/5/21,63,0.576,0.8,4,-4.863,0,0.033,0.0222,0,0.139,0.831,121.92,2.459
I'm Yours,Lofi Fruits Music,119811,28/2/20,67,0.709,0.15,11,-15.166,1,0.0614,0.842,0.882,0.121,0.288,80.013,1.99685
Sweet Dreams (Are Made of This),Steve Void,122058,19/2/21,72,0.641,0.83,9,-5.334,0,0.143,0.229,0.00053,0.227,0.344,121.942,2.0343
Seven Nation Army,DMNDS,133000,20/11/20,75,0.824,0.802,4,-3.673,0,0.0666,0.214,0.023,0.445,0.522,124.941,2.216666667
Whoopty,Steve Void,141310,12/3/21,66,0.664,0.736,11,-7.989,0,0.118,0.0401,0.00292,0.109,0.562,124.022,2.355166667
Mood,Koosen,144053,23/10/20,71,0.681,0.867,7,-4.478,0,0.25,0.183,8.33E-06,0.131,0.48,116.011,2.400883333
Better Off Alone,Koosen,155547,25/9/20,70,0.794,0.949,8,-3.772,0,0.0427,0.00142,0.215,0.125,0.282,132.002,2.59245
Calling My Phone,Steve Void,136059,26/3/21,65,0.558,0.905,11,-4.344,0,0.15,0.103,0.00105,0.147,0.49,120.031,2.26765
Jocelyn Flores,Lofi Fruits Music,122000,12/3/21,68,0.609,0.132,0,-17.967,0,0.0295,0.831,0.936,0.182,0.172,132.123,2.033333333
POPSTAR,Koosen,143687,21/8/20,69,0.733,0.857,11,-6.274,0,0.117,0.0462,0.0346,0.414,0.489,122.998,2.394783333
Heathens,Koosen,120046,2/4/21,64,0.732,0.876,5,-5.312,0,0.0693,0.0659,0.00996,0.121,0.518,122.974,2.000766667
Freed From Desire,HÄWK,144053,26/2/21,65,0.582,0.61,2,-6.021,0,0.0321,0.154,0,0.222,0.825,123,2.400883333
Steven Universe,Lofi Fruits Music,147057,5/2/21,67,0.599,0.45,7,-10.868,1,0.041,0.547,0.896,0.09,0.153,75.005,2.45095
Do I Wanna Know?,Lofi Fruits Music,90554,31/7/20,69,0.642,0.357,0,-12.034,0,0.0343,0.957,0.953,0.224,0.412,89.976,1.509233333
Rasputin - Club Mix,Boney M.,272226,21/2/11,64,0.632,0.907,6,-5.154,0,0.0501,0.167,0.00104,0.245,0.975,127.151,4.5371
Just The Two Of Us,Avocuddle,160040,17/4/20,61,0.685,0.656,1,-10.319,0,0.213,0.547,0,0.38,0.231,100.039,2.667333333
Ain't No Sunshine,Avocuddle,145437,5/6/20,66,0.611,0.742,11,-9.271,0,0.142,0.4,5.66E-05,0.364,0.646,109.939,2.42395
Deep End,Mr. Pig,225500,18/12/20,63,0.533,0.74,11,-5.847,0,0.0354,0.488,2.25E-06,0.119,0.633,123.967,3.758333333
Fly Me To The Moon,Avocuddle,172814,10/4/20,62,0.528,0.749,1,-8.838,0,0.0552,0.711,0.000194,0.564,0.418,112.01,2.880233333
Stay High (Habits),DMNDS,115057,12/2/21,63,0.727,0.893,2,-3.368,1,0.173,0.000826,0.0479,0.299,0.263,123.958,1.917616667
Watermelon Sugar,Koosen,122058,5/2/21,63,0.619,0.742,7,-4.721,1,0.128,0.0187,0.00416,0.595,0.41,123.969,2.0343
I Just Died In Your Arms Tonight,Fallen Roses,162000,30/10/20,65,0.609,0.771,6,-6.717,0,0.0429,0.111,0,0.176,0.0991,120.068,2.7
Goosebumps,Steve Void,121000,19/3/21,64,0.711,0.707,10,-6.246,0,0.0417,0.27,0.412,0.093,0.576,125.024,2.016666667
Rude,Koosen,171795,27/3/20,63,0.574,0.682,7,-8.543,0,0.229,0.376,0,0.171,0.204,126.037,2.86325
Summertime Sadness,Strange Fruits Music,148415,3/7/20,64,0.678,0.828,3,-4.977,0,0.0382,0.063,0.000673,0.159,0.405,119.864,2.473583333
Drugs,UPSAHL,155866,18/1/19,74,0.783,0.415,6,-8.571,0,0.174,0.35,0,0.063,0.318,76.986,2.597766667
"Dear Maria, Count Me In",All Time Low,182826,25/9/07,80,0.706,0.895,2,-3.126,1,0.0805,0.00725,0,0.206,0.572,181.04,3.0471
Drip Like ME,Kenndog,144091,1/3/20,5,0.079,0.607,0,-8.725,0,0.214,0.0621,0,0.104,0.46,103.988,2.401516667
Bang!,AJR,170858,12/2/20,65,0.604,0.517,1,-6.233,0,0.0506,0.0183,0,0.0558,0.698,139.917,2.847633333
Stuck in the Middle,Tai Verdes,196000,29/5/20,2,0.118,0.429,2,-9.308,1,0.0448,0.574,0,0.0949,0.764,119.989,3.266666667
Ashes,Stellar,166355,3/5/20,4,-0.055,0.568,5,-7.864,0,0.0546,0.0947,0,0.169,0.46,130.019,2.772583333
Such a Whore (Stellular Remix),JVLA,147638,3/6/20,76,0.843,0.614,2,-4.165,1,0.0448,0.00391,0.0278,0.187,0.139,168.87,2.460633333
Somebody that I Used to Know,Lofi Fruits Music,128039,26/2/21,64,0.686,0.0717,2,-17.135,0,0.0525,0.975,0.892,0.0832,0.404,80.025,2.133983333
drivers license slowed - Remastered,Courtney,308897,3/4/21,36,0.434,0.269,6,-15.636,1,0.0491,0.717,3.51E-05,0.111,0.076,115.243,5.148283333
No Idea - Dj Purpberry Chopped and Screwed,Don Toliver,195573,28/5/19,69,0.769,0.443,2,-10.787,0,0.0554,0.596,0.00539,0.266,0.582,99.891,3.25955
Shhh (Pew Pew) - Slowed + Reverb,Young Fanatic,134013,3/3/21,54,0.589,0.76,9,-7.268,0,0.117,0.089,0.00142,0.106,0.686,144.644,2.23355
sweater weather - lofi remix,89ine,215872,26/11/18,40,0.483,0.296,0,-16.694,0,0.0424,0.103,0.235,0.106,0.076,96.018,3.597866667
Ease Off - Slowed & Reverbed,YNG Martyr,161750,9/4/21,47,0.374,0.416,1,-14.341,1,0.086,0.0762,0,0.115,0.575,120.24,2.695833333
Day and Night (Screwed and Chopped),DJ Drobitussin,287680,23/5/18,47,0.38,0.28,8,-11.682,1,0.0563,0.696,0.0157,0.108,0.776,111.828,4.794666667
Adderall Slowed - Remix,Eduardo Luzquiños,148093,26/1/21,47,0.451,0.364,1,-13.598,1,0.161,0.136,0,0.162,0.606,119.922,2.468216667
roxanne (slowed + reverb) - Slowed,Machine Time,199079,24/1/21,47,0.555,0.601,1,-10.335,1,0.207,0.186,0,0.382,0.689,143.555,3.317983333
Bow - Slowed,Reyn Hartley,222992,19/3/21,44,0.466,0.407,8,-10.211,1,0.069,0.0575,0.0279,0.113,0.369,127.058,3.716533333
Gods Plan Slowed - Remix,Eduardo Luzquiños,233051,26/1/21,18,0.094,0.414,5,-13.062,1,0.0407,0.0904,7.82E-06,0.11,0.408,131.862,3.884183333
hot girl bummer - Slowed,Slowed Music,185051,13/3/21,27,0.276,0.76,1,-7.164,1,0.0963,0.0967,2.47E-06,0.436,0.636,107.606,3.084183333
Girl You're Perfect (Screwed & Chopped),DJ Molasses,304297,23/10/16,49,0.457,0.333,11,-8.409,0,0.0275,0.356,0,0.108,0.389,99.57,5.071616667
After Party - CHOPNOTSLOP REMIX,Don Toliver,200453,17/4/20,56,0.583,0.63,7,-6.764,1,0.0675,0.00543,0.00308,0.534,0.507,135.599,3.340883333
Sin City - Slowed,SlowMemer,267441,16/4/20,55,0.476,0.102,0,-14.435,1,0.297,0.784,0,0.104,0.194,96.801,4.45735
sex money feelings die - slowed version,Lykke Li,168810,18/10/19,76,0.839,0.44,5,-6.587,0,0.0594,0.471,1.57E-06,0.0849,0.436,111.014,2.8135
Call out My Name (Slowed + Reverb),Que Fieri,241104,29/3/19,51,0.494,0.215,1,-14.112,0,0.0354,0.959,0.000251,0.11,0.105,115.095,4.0184
Snitch - Slowed,Reyn Hartley,185843,15/1/21,46,0.488,0.593,1,-9.618,1,0.247,0.0703,0.0945,0.133,0.108,143.414,3.097383333
white ferrari - Slowed,Chvnge Up,247588,17/1/21,43,0.446,0.147,1,-18.74,0,0.0389,0.0606,0.322,0.109,0.0372,93.543,4.126466667
Chanel - Slowed,Chvnge Up,164989,22/7/20,51,0.505,0.33,4,-12.224,1,0.172,0.407,0.0276,0.11,0.0617,89.137,2.749816667
Ukraine Freestyle,Lil Toe,107926,28/5/21,47,0.37,0.495,9,-5.077,0,0.346,0.0238,0.668,0.15,0.415,81.963,1.798766667
Renegade (Slowed + Reverb),Aaryan Shah,279346,14/6/19,1,-0.041,0.426,5,-12.663,0,0.0429,0.443,0.449,0.365,0.0768,82.438,4.655766667
I Feel Like I'm Drowning,Two Feet,185520,5/10/18,76,0.827,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3.092
lucifer,David Shawty,169865,7/5/21,43,0.471,0.598,6,-9.202,1,0.155,0.302,0,0.41,0.377,129.842,2.831083333
i met sarah in the bathroom {slow//reverb},Ryan Celsius Sounds,137858,5/10/20,61,0.527,0.47,10,-11.961,1,0.142,0.858,0.255,0.115,0.147,79.179,2.297633333
edibles - slowed + reverb,reptilelegit,153065,12/3/21,36,0.417,0.503,5,-16.981,0,0.103,0.209,0.769,0.0767,0.636,131.798,2.551083333
